"Time","conc_molH","conc_molMET","conc_molSTY","conc_molTOL","conc_molWAT","liqlevel","liqlevel_l2","Q","QCum","T","P"
"2.17","0.0455785","0.663358","3.06998","0.776186","2.64398","5.12954","0.73827","-1.86383","-49.689","42.2472","2.45328"
"2.18","0.0455627","0.66337","3.07005","0.776152","2.64381","5.12955","0.738247","-1.86383","-49.7076","42.2456","2.45247"
"2.19","0.0455469","0.663381","3.07012","0.776119","2.64365","5.12956","0.738225","-1.86383","-49.7263","42.2441","2.45165"
"2.2","0.0455317","0.663393","3.07018","0.776086","2.64348","5.12957","0.738203","-1.86383","-49.7449","42.2425","2.45085"
"2.21","0.0455164","0.663404","3.07025","0.776053","2.64331","5.12958","0.73818","-1.86383","-49.7635","42.2409","2.45006"
"2.22","0.0455011","0.663415","3.07032","0.77602","2.64315","5.12959","0.738158","-1.86383","-49.7822","42.2394","2.44927"
"2.23","0.0454858","0.663426","3.07039","0.775986","2.64298","5.1296","0.738135","-1.86383","-49.8008","42.2378","2.44847"
"2.24","0.0454705","0.663437","3.07046","0.775953","2.64282","5.12961","0.738113","-1.86383","-49.8194","42.2363","2.44768"
"2.25","0.0454557","0.663449","3.07052","0.77592","2.64265","5.12962","0.738091","-1.86383","-49.8381","42.2347","2.44691"
"2.26","0.0454409","0.66346","3.07059","0.775887","2.64249","5.12964","0.738068","-1.86383","-49.8567","42.233","2.44614"
"2.27","0.0454261","0.663471","3.07066","0.775855","2.64232","5.12965","0.738046","-1.86383","-49.8754","42.2313","2.44537"
"2.28","0.0454113","0.663482","3.07072","0.775823","2.64216","5.12966","0.738024","-1.86383","-49.894","42.2297","2.4446"
"2.29","0.0453965","0.663494","3.07079","0.77579","2.64199","5.12967","0.738001","-1.86383","-49.9126","42.228","2.44383"
"2.3","0.0453822","0.663505","3.07086","0.775758","2.64182","5.12968","0.737979","-1.86383","-49.9313","42.2263","2.44308"
"2.31","0.0453679","0.663516","3.07092","0.775726","2.64166","5.12969","0.737956","-1.86383","-49.9499","42.2246","2.44234"
"2.32","0.0453535","0.663527","3.07099","0.775694","2.64149","5.1297","0.737934","-1.86383","-49.9686","42.223","2.44159"
"2.33","0.0453392","0.663538","3.07106","0.775662","2.64133","5.12971","0.737912","-1.86383","-49.9872","42.2213","2.44084"
"2.34","0.0453248","0.663548","3.07113","0.77563","2.64116","5.12972","0.737889","-1.86383","-50.0058","42.2196","2.44009"
"2.35","0.0453109","0.663558","3.07119","0.775598","2.641","5.12973","0.737867","-1.86383","-50.0245","42.2179","2.43937"
"2.36","0.045297","0.663568","3.07126","0.775565","2.64084","5.12974","0.737844","-1.86383","-50.0431","42.2162","2.43864"
"2.37","0.0452831","0.663579","3.07133","0.775533","2.64067","5.12975","0.737822","-1.86383","-50.0617","42.2146","2.43792"
"2.38","0.0452692","0.663589","3.07139","0.775501","2.64051","5.12976","0.7378","-1.86383","-50.0804","42.2129","2.43719"
"2.39","0.0452553","0.663599","3.07146","0.775469","2.64035","5.12977","0.737778","-1.86383","-50.099","42.2112","2.43647"
"2.4","0.0452418","0.66361","3.07153","0.775437","2.64018","5.12978","0.737756","-1.86383","-50.1177","42.2095","2.43576"
"2.41","0.0452284","0.66362","3.07159","0.775406","2.64002","5.12979","0.737735","-1.86383","-50.1363","42.2079","2.43506"
"2.42","0.0452149","0.66363","3.07166","0.775375","2.63986","5.1298","0.737713","-1.86383","-50.1549","42.2062","2.43435"
"2.43","0.0452014","0.66364","3.07173","0.775344","2.63969","5.12981","0.737692","-1.86383","-50.1736","42.2045","2.43365"
"2.44","0.0451879","0.663651","3.07179","0.775313","2.63953","5.12982","0.73767","-1.86383","-50.1922","42.2028","2.43294"
"2.45","0.0451748","0.66366","3.07186","0.775282","2.63937","5.12983","0.737649","-1.86383","-50.2108","42.2012","2.43226"
"2.46","0.0451618","0.663669","3.07193","0.77525","2.6392","5.12984","0.737627","-1.86383","-50.2295","42.1995","2.43158"
"2.47","0.0451487","0.663679","3.07199","0.775219","2.63904","5.12985","0.737605","-1.86383","-50.2481","42.1978","2.43089"
"2.48","0.0451356","0.663688","3.07206","0.775188","2.63888","5.12986","0.737584","-1.86383","-50.2668","42.1961","2.43021"
"2.49","0.0451225","0.663697","3.07212","0.775157","2.63871","5.12987","0.737562","-1.86383","-50.2854","42.1944","2.42952"
"2.5","0.0451098","0.663707","3.07218","0.775126","2.63855","5.12988","0.737541","-1.86383","-50.304","42.1928","2.42886"
"2.51","0.0450971","0.663716","3.07225","0.775095","2.63839","5.12989","0.737519","-1.86383","-50.3227","42.1911","2.4282"
"2.52","0.0450844","0.663725","3.07231","0.775064","2.63822","5.1299","0.737498","-1.86383","-50.3413","42.1895","2.42753"
"2.53","0.0450717","0.663735","3.07238","0.775033","2.63806","5.12991","0.737476","-1.86383","-50.36","42.1878","2.42687"
"2.54","0.045059","0.663744","3.07244","0.775002","2.6379","5.12992","0.737455","-1.86383","-50.3786","42.1862","2.4262"
"2.55","0.0450467","0.663753","3.07251","0.774971","2.63773","5.12993","0.737433","-1.86383","-50.3972","42.1846","2.42556"
"2.56","0.0450344","0.663763","3.07257","0.774941","2.63757","5.12994","0.737411","-1.86383","-50.4159","42.1829","2.42491"
"2.57","0.045022","0.663772","3.07264","0.774911","2.63741","5.12995","0.73739","-1.86383","-50.4345","42.1813","2.42426"
"2.58","0.0450097","0.663781","3.0727","0.774881","2.63724","5.12996","0.737368","-1.86383","-50.4531","42.1796","2.42362"
"2.59","0.0449974","0.663791","3.07276","0.774851","2.63708","5.12997","0.737347","-1.86383","-50.4718","42.178","2.42297"
"2.6","0.0449854","0.6638","3.07283","0.774821","2.63692","5.12997","0.737325","-1.86383","-50.4904","42.1763","2.42234"
"2.61","0.0449734","0.663809","3.07289","0.774791","2.63676","5.12998","0.737304","-1.86383","-50.5091","42.1747","2.42172"
"2.62","0.0449615","0.663817","3.07296","0.774761","2.6366","5.12999","0.737282","-1.86383","-50.5277","42.1731","2.42109"
"2.63","0.0449495","0.663825","3.07302","0.774731","2.63644","5.13","0.73726","-1.86383","-50.5463","42.1714","2.42046"
"2.64","0.0449375","0.663834","3.07309","0.774701","2.63628","5.13001","0.737239","-1.86383","-50.565","42.1698","2.41983"
"2.65","0.0449259","0.663842","3.07315","0.774671","2.63612","5.13002","0.737217","-1.86383","-50.5836","42.1681","2.41922"
"2.66","0.0449142","0.66385","3.07322","0.774641","2.63596","5.13003","0.737196","-1.86383","-50.6022","42.1665","2.41861"
"2.67","0.0449026","0.663859","3.07328","0.774612","2.6358","5.13004","0.737174","-1.86383","-50.6209","42.1649","2.418"
"2.68","0.0448909","0.663867","3.07334","0.774582","2.63564","5.13005","0.737153","-1.86383","-50.6395","42.1632","2.41739"
"2.69","0.0448793","0.663876","3.07341","0.774552","2.63547","5.13005","0.737131","-1.86383","-50.6582","42.1616","2.41678"
"2.7","0.044868","0.663884","3.07347","0.774522","2.63531","5.13006","0.73711","-1.86383","-50.6768","42.1599","2.41618"
"2.71","0.0448567","0.663892","3.07354","0.774493","2.63515","5.13007","0.737088","-1.86383","-50.6954","42.1583","2.41559"
"2.72","0.0448454","0.663901","3.0736","0.774464","2.63499","5.13008","0.737066","-1.86383","-50.7141","42.1567","2.41499"
"2.73","0.044834","0.663909","3.07366","0.774435","2.63483","5.13009","0.737045","-1.86383","-50.7327","42.1551","2.4144"
"2.74","0.0448227","0.663918","3.07372","0.774406","2.63467","5.1301","0.737023","-1.86383","-50.7514","42.1535","2.4138"
"2.75","0.0448117","0.663926","3.07379","0.774377","2.63451","5.13011","0.737002","-1.86383","-50.77","42.1519","2.41323"
"2.76","0.0448007","0.663934","3.07385","0.774348","2.63435","5.13012","0.73698","-1.86383","-50.7886","42.1503","2.41265"
"2.77","0.0447897","0.663942","3.07391","0.774319","2.63419","5.13012","0.736959","-1.86383","-50.8073","42.1488","2.41207"
"2.78","0.0447787","0.663949","3.07397","0.774291","2.63403","5.13013","0.736937","-1.86383","-50.8259","42.1472","2.41149"
"2.79","0.0447677","0.663957","3.07404","0.774262","2.63387","5.13014","0.736915","-1.86383","-50.8445","42.1456","2.41091"
"2.8","0.044757","0.663965","3.0741","0.774233","2.63371","5.13015","0.736894","-1.86383","-50.8632","42.144","2.41035"
"2.81","0.0447463","0.663972","3.07416","0.774204","2.63354","5.13016","0.736873","-1.86383","-50.8818","42.1424","2.40978"
"2.82","0.0447356","0.66398","3.07422","0.774175","2.63339","5.13017","0.736852","-1.86383","-50.9005","42.1408","2.40922"
"2.83","0.0447248","0.663987","3.07428","0.774146","2.63323","5.13018","0.73683","-1.86383","-50.9191","42.1392","2.40866"
"2.84","0.0447141","0.663995","3.07435","0.774117","2.63307","5.13019","0.736809","-1.86383","-50.9377","42.1376","2.40809"
"2.85","0.0447037","0.664002","3.07441","0.774088","2.63291","5.1302","0.736788","-1.86383","-50.9564","42.136","2.40755"
"2.86","0.0446933","0.66401","3.07447","0.774061","2.63275","5.1302","0.736767","-1.86383","-50.975","42.1344","2.407"
"2.87","0.0446829","0.664017","3.07453","0.774033","2.63259","5.13021","0.736745","-1.86383","-50.9936","42.1328","2.40645"
"2.88","0.0446724","0.664025","3.07459","0.774005","2.63243","5.13022","0.736724","-1.86383","-51.0123","42.1312","2.4059"
"2.89","0.044662","0.664033","3.07466","0.773977","2.63228","5.13023","0.736703","-1.86383","-51.0309","42.1296","2.40536"
"2.9","0.0446519","0.66404","3.07472","0.773949","2.63212","5.13024","0.736682","-1.86383","-51.0496","42.128","2.40481"
"2.91","0.0446418","0.664048","3.07478","0.773921","2.63196","5.13025","0.73666","-1.86383","-51.0682","42.1265","2.40428"
"2.92","0.0446317","0.664054","3.07484","0.773894","2.6318","5.13026","0.736639","-1.86383","-51.0868","42.1249","2.40375"
"2.93","0.0446215","0.664061","3.07491","0.773866","2.63164","5.13027","0.736618","-1.86383","-51.1055","42.1234","2.40321"
"2.94","0.0446114","0.664068","3.07497","0.773838","2.63148","5.13028","0.736597","-1.86383","-51.1241","42.1218","2.40268"
"2.95","0.0446013","0.664075","3.07503","0.77381","2.63132","5.13028","0.736575","-1.86383","-51.1428","42.1203","2.40215"
"2.96","0.0445915","0.664082","3.07509","0.773782","2.63117","5.13029","0.736554","-1.86383","-51.1614","42.1187","2.40163"
"2.97","0.0445816","0.664089","3.07515","0.773754","2.63101","5.1303","0.736533","-1.86383","-51.18","42.1172","2.40111"
"2.98","0.0445718","0.664095","3.07521","0.773727","2.63085","5.13031","0.736512","-1.86383","-51.1987","42.1156","2.40059"
"2.99","0.0445619","0.664102","3.07527","0.773699","2.63069","5.13032","0.73649","-1.86383","-51.2173","42.1141","2.40007"
"3","0.0445521","0.664109","3.07533","0.773671","2.63053","5.13033","0.736469","-1.86383","-51.2359","42.1126","2.39955"
"3.01","0.0445425","0.664116","3.07539","0.773644","2.63037","5.13034","0.736448","-1.86383","-51.2546","42.111","2.39905"
"3.02","0.0445329","0.664123","3.07545","0.773617","2.63021","5.13035","0.736427","-1.86383","-51.2732","42.1095","2.39854"
"3.03","0.0445233","0.664129","3.07551","0.773591","2.63006","5.13035","0.736405","-1.86383","-51.2919","42.1079","2.39803"
"3.04","0.0445137","0.664136","3.07557","0.773564","2.6299","5.13036","0.736384","-1.86383","-51.3105","42.1064","2.39753"
"3.05","0.0445041","0.664143","3.07563","0.773537","2.62974","5.13037","0.736363","-1.86383","-51.3291","42.1048","2.39702"
"3.06","0.0444948","0.66415","3.07569","0.77351","2.62959","5.13038","0.736342","-1.86383","-51.3478","42.1033","2.39652"
"3.07","0.0444854","0.664157","3.07575","0.773483","2.62943","5.13039","0.73632","-1.86383","-51.3664","42.1017","2.39603"
"3.08","0.0444761","0.664163","3.07581","0.773457","2.62927","5.1304","0.736299","-1.86383","-51.385","42.1002","2.39554"
"3.09","0.0444667","0.664169","3.07587","0.77343","2.62912","5.13041","0.736278","-1.86383","-51.4037","42.0986","2.39504"
"3.1","0.0444574","0.664175","3.07593","0.773403","2.62896","5.13042","0.736257","-1.86383","-51.4223","42.0971","2.39455"
"3.11","0.0444482","0.664181","3.07599","0.773376","2.62881","5.13043","0.736235","-1.86383","-51.441","42.0956","2.39406"
"3.12","0.0444391","0.664187","3.07605","0.77335","2.62865","5.13043","0.736214","-1.86383","-51.4596","42.0941","2.39358"
"3.13","0.04443","0.664194","3.07611","0.773323","2.62849","5.13044","0.736193","-1.86383","-51.4782","42.0926","2.3931"
"3.14","0.0444209","0.6642","3.07617","0.773296","2.62834","5.13045","0.736172","-1.86383","-51.4969","42.0911","2.39262"
"3.15","0.0444117","0.664206","3.07623","0.773269","2.62818","5.13046","0.73615","-1.86383","-51.5155","42.0896","2.39213"
"3.16","0.0444028","0.664212","3.07629","0.773242","2.62802","5.13047","0.736129","-1.86383","-51.5341","42.0881","2.39166"
"3.17","0.0443939","0.664218","3.07635","0.773217","2.62787","5.13048","0.736108","-1.86383","-51.5528","42.0866","2.39119"
"3.18","0.044385","0.664224","3.07641","0.773191","2.62771","5.13049","0.736087","-1.86383","-51.5714","42.0851","2.39072"
"3.19","0.0443761","0.66423","3.07647","0.773165","2.62756","5.1305","0.736065","-1.86383","-51.5901","42.0836","2.39025"
"3.2","0.0443672","0.664237","3.07653","0.773139","2.6274","5.1305","0.736044","-1.86383","-51.6087","42.0821","2.38978"
"3.21","0.0443585","0.664243","3.07659","0.773114","2.62724","5.13051","0.736023","-1.86383","-51.6273","42.0806","2.38932"
"3.22","0.0443498","0.664249","3.07665","0.773088","2.62709","5.13052","0.736002","-1.86383","-51.646","42.0791","2.38886"
"3.23","0.0443411","0.664255","3.07671","0.773062","2.62693","5.13053","0.73598","-1.86383","-51.6646","42.0776","2.3884"
"3.24","0.0443325","0.66426","3.07677","0.773036","2.62677","5.13054","0.735959","-1.86383","-51.6833","42.0761","2.38794"
"3.25","0.0443238","0.664266","3.07682","0.773011","2.62662","5.13055","0.735938","-1.86383","-51.7019","42.0746","2.38748"
"3.26","0.0443153","0.664271","3.07688","0.772985","2.62646","5.13056","0.735917","-1.86383","-51.7205","42.0731","2.38703"
"3.27","0.0443068","0.664277","3.07694","0.772959","2.62631","5.13057","0.735895","-1.86383","-51.7392","42.0716","2.38658"
"3.28","0.0442983","0.664282","3.077","0.772933","2.62615","5.13058","0.735874","-1.86383","-51.7578","42.0701","2.38613"
"3.29","0.0442898","0.664288","3.07705","0.772907","2.626","5.13058","0.735853","-1.86383","-51.7764","42.0687","2.38568"
"3.3","0.0442813","0.664293","3.07711","0.772882","2.62584","5.13059","0.735832","-1.86383","-51.7951","42.0672","2.38523"
"3.31","0.044273","0.664299","3.07717","0.772856","2.62569","5.1306","0.735811","-1.86383","-51.8137","42.0658","2.38479"
"3.32","0.0442647","0.664304","3.07723","0.772831","2.62553","5.13061","0.73579","-1.86383","-51.8324","42.0643","2.38435"
"3.33","0.0442564","0.66431","3.07729","0.772806","2.62538","5.13062","0.735769","-1.86383","-51.851","42.0629","2.38391"
"3.34","0.0442481","0.664315","3.07734","0.772782","2.62523","5.13063","0.735748","-1.86383","-51.8696","42.0614","2.38347"
"3.35","0.0442398","0.664321","3.0774","0.772757","2.62507","5.13064","0.735727","-1.86383","-51.8883","42.06","2.38303"
"3.36","0.0442317","0.664326","3.07746","0.772732","2.62492","5.13065","0.735706","-1.86383","-51.9069","42.0585","2.3826"
"3.37","0.0442236","0.664331","3.07752","0.772707","2.62476","5.13065","0.735685","-1.86383","-51.9255","42.0571","2.38217"
"3.38","0.0442155","0.664337","3.07757","0.772682","2.62461","5.13066","0.735664","-1.86383","-51.9442","42.0556","2.38173"
"3.39","0.0442074","0.664342","3.07763","0.772658","2.62446","5.13067","0.735643","-1.86383","-51.9628","42.0542","2.3813"
"3.4","0.0441993","0.664348","3.07769","0.772633","2.6243","5.13068","0.735622","-1.86383","-51.9815","42.0527","2.38087"
"3.41","0.0441914","0.664353","3.07775","0.772608","2.62415","5.13069","0.735601","-1.86383","-52.0001","42.0513","2.38045"
"3.42","0.0441835","0.664359","3.0778","0.772583","2.62399","5.1307","0.73558","-1.86383","-52.0187","42.0498","2.38003"
"3.43","0.0441755","0.664364","3.07786","0.772558","2.62384","5.1307","0.735559","-1.86383","-52.0374","42.0484","2.37961"
"3.44","0.0441676","0.664369","3.07792","0.772533","2.62369","5.13071","0.735538","-1.86383","-52.056","42.0469","2.37919"
"3.45","0.0441597","0.664374","3.07798","0.772509","2.62353","5.13072","0.735517","-1.86383","-52.0747","42.0455","2.37877"
"3.46","0.0441519","0.664379","3.07804","0.772484","2.62338","5.13073","0.735496","-1.86383","-52.0933","42.044","2.37836"
"3.47","0.0441442","0.664383","3.07809","0.77246","2.62322","5.13074","0.735475","-1.86383","-52.1119","42.0426","2.37795"
"3.48","0.0441364","0.664388","3.07815","0.772436","2.62307","5.13075","0.735454","-1.86383","-52.1306","42.0412","2.37754"
"3.49","0.0441287","0.664393","3.07821","0.772412","2.62292","5.13076","0.735433","-1.86383","-52.1492","42.0398","2.37712"
"3.5","0.0441209","0.664398","3.07826","0.772388","2.62276","5.13076","0.735412","-1.86383","-52.1678","42.0384","2.37671"
"3.51","0.0441134","0.664402","3.07832","0.772365","2.62261","5.13077","0.735391","-1.86383","-52.1865","42.037","2.3763"
"3.52","0.0441058","0.664407","3.07837","0.772341","2.62246","5.13078","0.73537","-1.86383","-52.2051","42.0356","2.3759"
"3.53","0.0440982","0.664412","3.07843","0.772317","2.62231","5.13079","0.735349","-1.86383","-52.2238","42.0342","2.3755"
"3.54","0.0440907","0.664417","3.07849","0.772293","2.62216","5.1308","0.735328","-1.86383","-52.2424","42.0328","2.3751"
"3.55","0.0440831","0.664422","3.07854","0.772269","2.62201","5.13081","0.735307","-1.86383","-52.261","42.0314","2.3747"
"3.56","0.0440755","0.664426","3.0786","0.772245","2.62185","5.13081","0.735286","-1.86383","-52.2797","42.03","2.37429"
"3.57","0.0440681","0.664431","3.07865","0.772221","2.6217","5.13082","0.735265","-1.86383","-52.2983","42.0286","2.3739"
"3.58","0.0440607","0.664436","3.07871","0.772197","2.62155","5.13083","0.735244","-1.86383","-52.3169","42.0271","2.37351"
"3.59","0.0440534","0.664441","3.07876","0.772174","2.6214","5.13084","0.735223","-1.86383","-52.3356","42.0257","2.37311"
"3.6","0.044046","0.664446","3.07882","0.77215","2.62125","5.13085","0.735202","-1.86383","-52.3542","42.0243","2.37272"
"3.61","0.0440386","0.66445","3.07887","0.772126","2.6211","5.13086","0.735181","-1.86383","-52.3729","42.0229","2.37233"
"3.62","0.0440313","0.664455","3.07893","0.772103","2.62094","5.13086","0.73516","-1.86383","-52.3915","42.0215","2.37194"
"3.63","0.0440241","0.66446","3.07899","0.77208","2.62079","5.13087","0.735139","-1.86383","-52.4101","42.0201","2.37156"
"3.64","0.0440169","0.664465","3.07904","0.772057","2.62064","5.13088","0.735118","-1.86383","-52.4288","42.0188","2.37117"
"3.65","0.0440096","0.664469","3.0791","0.772034","2.62049","5.13089","0.735097","-1.86383","-52.4474","42.0174","2.37079"
"3.66","0.0440024","0.664473","3.07915","0.772011","2.62034","5.1309","0.735076","-1.86383","-52.4661","42.0161","2.3704"
"3.67","0.0439953","0.664477","3.07921","0.771988","2.62018","5.13091","0.735055","-1.86383","-52.4847","42.0147","2.37002"
"3.68","0.0439882","0.664481","3.07926","0.771965","2.62003","5.13091","0.735034","-1.86383","-52.5033","42.0133","2.36964"
"3.69","0.0439811","0.664485","3.07932","0.771942","2.61988","5.13092","0.735013","-1.86383","-52.522","42.012","2.36927"
"3.7","0.043974","0.66449","3.07937","0.771919","2.61973","5.13093","0.734992","-1.86383","-52.5406","42.0106","2.36889"
"3.71","0.0439669","0.664494","3.07943","0.771896","2.61958","5.13094","0.734971","-1.86383","-52.5592","42.0093","2.36851"
"3.72","0.04396","0.664498","3.07949","0.771873","2.61943","5.13095","0.73495","-1.86383","-52.5779","42.0079","2.36814"
"3.73","0.043953","0.664502","3.07954","0.77185","2.61927","5.13096","0.734929","-1.86383","-52.5965","42.0065","2.36777"
"3.74","0.0439461","0.664506","3.0796","0.771827","2.61912","5.13096","0.734908","-1.86383","-52.6152","42.0052","2.3674"
"3.75","0.0439392","0.66451","3.07965","0.771804","2.61897","5.13097","0.734887","-1.86383","-52.6338","42.0038","2.36703"
"3.76","0.0439322","0.664514","3.07971","0.771781","2.61882","5.13098","0.734866","-1.86383","-52.6524","42.0025","2.36666"
"3.77","0.0439254","0.664519","3.07976","0.771759","2.61867","5.13099","0.734845","-1.86383","-52.6711","42.0011","2.3663"
"3.78","0.0439186","0.664523","3.07982","0.771737","2.61852","5.131","0.734824","-1.86383","-52.6897","41.9998","2.36593"
"3.79","0.0439118","0.664527","3.07987","0.771715","2.61837","5.13101","0.734803","-1.86383","-52.7083","41.9984","2.36557"
"3.8","0.043905","0.664531","3.07992","0.771693","2.61823","5.13101","0.734782","-1.86383","-52.727","41.997","2.36521"
"3.81","0.0438982","0.664535","3.07998","0.771671","2.61808","5.13102","0.734761","-1.86383","-52.7456","41.9957","2.36484"
"3.82","0.0438915","0.664539","3.08003","0.771649","2.61793","5.13103","0.73474","-1.86383","-52.7643","41.9944","2.36449"
"3.83","0.0438848","0.664543","3.08009","0.771627","2.61778","5.13104","0.734719","-1.86383","-52.7829","41.9931","2.36413"
"3.84","0.0438781","0.664548","3.08014","0.771605","2.61763","5.13105","0.734698","-1.86383","-52.8015","41.9917","2.36377"
"3.85","0.0438715","0.664552","3.08019","0.771583","2.61748","5.13106","0.734677","-1.86383","-52.8202","41.9904","2.36342"
"3.86","0.0438648","0.664556","3.08025","0.771561","2.61733","5.13107","0.734656","-1.86383","-52.8388","41.9891","2.36306"
"3.87","0.0438582","0.66456","3.0803","0.771539","2.61718","5.13107","0.734635","-1.86383","-52.8574","41.9878","2.36271"
"3.88","0.0438517","0.664564","3.08035","0.771516","2.61703","5.13108","0.734614","-1.86383","-52.8761","41.9865","2.36236"
"3.89","0.0438452","0.664568","3.08041","0.771494","2.61688","5.13109","0.734594","-1.86383","-52.8947","41.9852","2.36201"
"3.9","0.0438386","0.664571","3.08046","0.771472","2.61673","5.1311","0.734573","-1.86383","-52.9134","41.9839","2.36166"
"3.91","0.0438321","0.664575","3.08051","0.77145","2.61658","5.13111","0.734552","-1.86383","-52.932","41.9825","2.36131"
"3.92","0.0438256","0.664578","3.08057","0.771428","2.61643","5.13112","0.734531","-1.86383","-52.9506","41.9812","2.36097"
"3.93","0.0438192","0.664582","3.08062","0.771407","2.61628","5.13112","0.73451","-1.86383","-52.9693","41.9799","2.36063"
"3.94","0.0438128","0.664585","3.08067","0.771386","2.61613","5.13113","0.734489","-1.86383","-52.9879","41.9786","2.36029"
"3.95","0.0438064","0.664589","3.08073","0.771365","2.61598","5.13114","0.734468","-1.86383","-53.0066","41.9773","2.35994"
"3.96","0.0438","0.664593","3.08078","0.771343","2.61583","5.13115","0.734448","-1.86383","-53.0252","41.976","2.3596"
"3.97","0.0437937","0.664596","3.08083","0.771322","2.61568","5.13116","0.734427","-1.86383","-53.0438","41.9747","2.35926"
"3.98","0.0437874","0.6646","3.08089","0.771301","2.61553","5.13117","0.734406","-1.86383","-53.0625","41.9734","2.35892"
"3.99","0.0437811","0.664603","3.08094","0.77128","2.61539","5.13117","0.734385","-1.86383","-53.0811","41.9721","2.35859"
"4","0.0437748","0.664607","3.08099","0.771259","2.61524","5.13118","0.734364","-1.86383","-53.0997","41.9708","2.35825"
"4.01","0.0437685","0.66461","3.08105","0.771238","2.61509","5.13119","0.734343","-1.86383","-53.1184","41.9696","2.35792"
"4.02","0.0437622","0.664614","3.0811","0.771216","2.61494","5.1312","0.734322","-1.86383","-53.137","41.9683","2.35758"
"4.03","0.0437561","0.664617","3.08116","0.771195","2.6148","5.13121","0.734301","-1.86383","-53.1557","41.967","2.35725"
"4.04","0.0437499","0.664621","3.08121","0.771174","2.61465","5.13122","0.734281","-1.86383","-53.1743","41.9658","2.35692"
"4.05","0.0437437","0.664625","3.08126","0.771153","2.6145","5.13122","0.73426","-1.86383","-53.1929","41.9645","2.35659"
"4.06","0.0437376","0.664628","3.08131","0.771132","2.61436","5.13123","0.734239","-1.86383","-53.2116","41.9632","2.35626"
"4.07","0.0437314","0.664632","3.08137","0.77111","2.61421","5.13124","0.734218","-1.86383","-53.2302","41.962","2.35593"
"4.08","0.0437254","0.664635","3.08142","0.77109","2.61406","5.13125","0.734197","-1.86383","-53.2488","41.9607","2.35561"
"4.09","0.0437193","0.664639","3.08147","0.77107","2.61391","5.13126","0.734176","-1.86383","-53.2675","41.9594","2.35529"
"4.1","0.0437133","0.664642","3.08152","0.771049","2.61377","5.13127","0.734155","-1.86383","-53.2861","41.9582","2.35496"
"4.11","0.0437072","0.664646","3.08157","0.771029","2.61362","5.13127","0.734135","-1.86383","-53.3048","41.9569","2.35464"
"4.12","0.0437012","0.664649","3.08162","0.771009","2.61347","5.13128","0.734114","-1.86383","-53.3234","41.9556","2.35432"
"4.13","0.0436952","0.664653","3.08167","0.770988","2.61332","5.13129","0.734093","-1.86383","-53.342","41.9544","2.354"
"4.14","0.0436893","0.664656","3.08173","0.770968","2.61318","5.1313","0.734072","-1.86383","-53.3607","41.9531","2.35368"
"4.15","0.0436833","0.664659","3.08178","0.770948","2.61303","5.13131","0.734051","-1.86383","-53.3793","41.9518","2.35336"
"4.16","0.0436774","0.664662","3.08183","0.770927","2.61288","5.13132","0.73403","-1.86383","-53.398","41.9506","2.35304"
"4.17","0.0436714","0.664665","3.08188","0.770907","2.61274","5.13132","0.734009","-1.86383","-53.4166","41.9493","2.35273"
"4.18","0.0436656","0.664668","3.08193","0.770886","2.61259","5.13133","0.733988","-1.86383","-53.4352","41.9481","2.35241"
"4.19","0.0436598","0.664671","3.08198","0.770866","2.61244","5.13134","0.733968","-1.86383","-53.4539","41.9468","2.3521"
"4.2","0.0436539","0.664674","3.08203","0.770846","2.61229","5.13135","0.733947","-1.86383","-53.4725","41.9456","2.35179"
"4.21","0.0436481","0.664677","3.08209","0.770825","2.61215","5.13136","0.733926","-1.86383","-53.4911","41.9444","2.35148"
"4.22","0.0436423","0.66468","3.08214","0.770805","2.612","5.13137","0.733905","-1.86383","-53.5098","41.9432","2.35116"
"4.23","0.0436365","0.664683","3.08219","0.770785","2.61185","5.13137","0.733884","-1.86383","-53.5284","41.942","2.35086"
"4.24","0.0436308","0.664686","3.08224","0.770766","2.61171","5.13138","0.733863","-1.86383","-53.5471","41.9407","2.35055"
"4.25","0.043625","0.664689","3.08229","0.770746","2.61156","5.13139","0.733842","-1.86383","-53.5657","41.9395","2.35024"
"4.26","0.0436193","0.664692","3.08234","0.770727","2.61141","5.1314","0.733822","-1.86383","-53.5843","41.9383","2.34993"
"4.27","0.0436136","0.664695","3.0824","0.770707","2.61127","5.13141","0.733801","-1.86383","-53.603","41.9371","2.34963"
"4.28","0.0436079","0.664698","3.08245","0.770688","2.61112","5.13142","0.73378","-1.86383","-53.6216","41.9359","2.34932"
"4.29","0.0436023","0.664701","3.0825","0.770668","2.61098","5.13143","0.733759","-1.86383","-53.6402","41.9346","2.34902"
"4.3","0.0435967","0.664704","3.08255","0.770649","2.61083","5.13143","0.733738","-1.86383","-53.6589","41.9334","2.34872"
"4.31","0.043591","0.664707","3.0826","0.770629","2.61069","5.13144","0.733717","-1.86383","-53.6775","41.9322","2.34842"
"4.32","0.0435854","0.66471","3.08265","0.77061","2.61054","5.13145","0.733696","-1.86383","-53.6962","41.931","2.34812"
"4.33","0.0435798","0.664713","3.0827","0.77059","2.6104","5.13146","0.733676","-1.86383","-53.7148","41.9298","2.34782"
"4.34","0.0435743","0.664716","3.08276","0.77057","2.61025","5.13147","0.733655","-1.86383","-53.7334","41.9285","2.34752"
